Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"K","KELLOGG","Equity","0.06","58.33","1,726,153.00","100,686,504.49","100,686,504.49","Consumer Staples","2486813","US4878361082","New York Stock Exchange Inc."
"AJG","ARTHUR J GALLAGHER","Equity","0.06","80.64","1,245,206.00","100,413,411.84","100,413,411.84","Financials","2359506","US3635761097","New York Stock Exchange Inc."
"HST","HOST HOTELS & RESORTS REIT INC","Equity","0.06","19.79","5,065,594.00","100,248,105.26","100,248,105.26","Real Estate","2567503","US44107P1049","New York Stock Exchange Inc."
"ARE","ALEXANDRIA REAL ESTATE EQUITIES RE","Equity","0.06","135.49","733,272.00","99,351,023.28","99,351,023.28","Real Estate","2009210","US0152711091","New York Stock Exchange Inc."
"AAL","AMERICAN AIRLINES GROUP INC","Equity","0.06","34.98","2,817,236.00","98,546,915.28","98,546,915.28","Industrials","BCV7KT2","US02376R1023","NASDAQ"
"ANSS","ANSYS INC","Equity","0.06","174.49","563,515.00","98,327,732.35","98,327,732.35","Information Technology","2045623","US03662Q1058","NASDAQ"
"LEN","LENNAR A CORP","Equity","0.06","49.22","1,988,796.00","97,888,539.12","97,888,539.12","Consumer Discretionary","2511920","US5260571048","New York Stock Exchange Inc."
"SWKS","SKYWORKS SOLUTIONS INC","Equity","0.06","81.76","1,194,411.00","97,655,043.36","97,655,043.36","Information Technology","2961053","US83088M1027","NASDAQ"
"SYMC","SYMANTEC CORP","Equity","0.06","22.34","4,354,389.00","97,277,050.26","97,277,050.26","Information Technology","2861078","US8715031089","NASDAQ"
"HES","HESS CORP","Equity","0.06","57.68","1,685,760.00","97,234,636.80","97,234,636.80","Energy","2023748","US42809H1077","New York Stock Exchange Inc."
"ANET","ARISTA NETWORKS INC","Equity","0.06","270.50","359,456.00","97,232,848.00","97,232,848.00","Information Technology","BN33VM5","US0404131064","New York Stock Exchange Inc."
"RMD","RESMED INC","Equity","0.06","100.10","968,275.00","96,924,327.50","96,924,327.50","Health Care","2732903","US7611521078","New York Stock Exchange Inc."
"MGM","MGM RESORTS INTERNATIONAL","Equity","0.06","28.35","3,413,777.00","96,780,577.95","96,780,577.95","Consumer Discretionary","2547419","US5529531015","New York Stock Exchange Inc."
"COO","COOPER INC","Equity","0.06","286.33","337,933.00","96,760,355.89","96,760,355.89","Health Care","2222631","US2166484020","New York Stock Exchange Inc."
"CMA","COMERICA INC","Equity","0.06","87.74","1,096,723.00","96,226,476.02","96,226,476.02","Financials","2212870","US2003401070","New York Stock Exchange Inc."
"GWW","WW GRAINGER INC","Equity","0.06","309.59","310,278.00","96,058,966.02","96,058,966.02","Industrials","2380863","US3848021040","New York Stock Exchange Inc."
"BBY","BEST BUY INC","Equity","0.06","59.77","1,595,708.00","95,375,467.16","95,375,467.16","Consumer Discretionary","2094670","US0865161014","New York Stock Exchange Inc."
"DRI","DARDEN RESTAURANTS INC","Equity","0.06","111.10","852,924.00","94,759,856.40","94,759,856.40","Consumer Discretionary","2289874","US2371941053","New York Stock Exchange Inc."
"DVN","DEVON ENERGY CORP","Equity","0.06","29.85","3,171,598.00","94,672,200.30","94,672,200.30","Energy","2480677","US25179M1036","New York Stock Exchange Inc."
"MRO","MARATHON OIL CORP","Equity","0.06","16.68","5,666,249.00","94,513,033.32","94,513,033.32","Energy","2910970","US5658491064","New York Stock Exchange Inc."
"DHI","D R HORTON INC","Equity","0.06","40.27","2,326,077.00","93,671,120.79","93,671,120.79","Consumer Discretionary","2250687","US23331A1097","New York Stock Exchange Inc."
"WCG","WELLCARE HEALTHCARE PLANS INC","Equity","0.06","274.17","340,765.00","93,427,540.05","93,427,540.05","Health Care","B01R258","US94946T1060","New York Stock Exchange Inc."
"CE","CELANESE CORP","Equity","0.06","102.50","909,784.00","93,252,860.00","93,252,860.00","Materials","B05MZT4","US1508701034","New York Stock Exchange Inc."
"BHGE","BAKER HUGHES CLASS A","Equity","0.06","26.27","3,513,110.00","92,289,399.70","92,289,399.70","Energy","BDHLTQ5","US05722G1004","New York Stock Exchange Inc."
"WDC","WESTERN DIGITAL CORP","Equity","0.06","47.19","1,948,138.00","91,932,632.22","91,932,632.22","Information Technology","2954699","US9581021055","NASDAQ"
"PFG","PRINCIPAL FINANCIAL GROUP INC","Equity","0.06","52.05","1,765,614.00","91,900,208.70","91,900,208.70","Financials","2803014","US74251V1026","NASDAQ"
"CTXS","CITRIX SYSTEMS INC","Equity","0.06","104.99","870,696.00","91,414,373.04","91,414,373.04","Information Technology","2182553","US1773761002","NASDAQ"
"DOV","DOVER CORP","Equity","0.06","91.57","992,567.00","90,889,360.19","90,889,360.19","Industrials","2278407","US2600031080","New York Stock Exchange Inc."
"ABC","AMERISOURCEBERGEN CORP","Equity","0.06","84.98","1,068,599.00","90,809,543.02","90,809,543.02","Health Care","2795393","US03073E1055","New York Stock Exchange Inc."
"EFX","EQUIFAX INC","Equity","0.06","110.49","819,744.00","90,573,514.56","90,573,514.56","Industrials","2319146","US2944291051","New York Stock Exchange Inc."
"XYL","XYLEM INC","Equity","0.06","74.32","1,218,119.00","90,530,604.08","90,530,604.08","Industrials","B3P2CN8","US98419M1009","New York Stock Exchange Inc."
"SIVB","SVB FINANCIAL GROUP","Equity","0.06","245.65","366,556.00","90,044,481.40","90,044,481.40","Financials","2808053","US78486Q1013","NASDAQ"
"TXT","TEXTRON INC","Equity","0.06","54.69","1,644,783.00","89,953,182.27","89,953,182.27","Industrials","2885937","US8832031012","New York Stock Exchange Inc."
"LNC","LINCOLN NATIONAL CORP","Equity","0.06","62.55","1,436,067.00","89,825,990.85","89,825,990.85","Financials","2516378","US5341871094","New York Stock Exchange Inc."
"L","LOEWS CORP","Equity","0.06","47.53","1,864,744.00","88,631,282.32","88,631,282.32","Financials","2523022","US5404241086","New York Stock Exchange Inc."
"IFF","INTERNATIONAL FLAVORS & FRAGRANCES","Equity","0.06","128.74","687,125.00","88,460,472.50","88,460,472.50","Materials","2464165","US4595061015","New York Stock Exchange Inc."
"IT","GARTNER INC","Equity","0.06","141.80","622,768.00","88,308,502.40","88,308,502.40","Information Technology","2372763","US3666511072","New York Stock Exchange Inc."
"CINF","CINCINNATI FINANCIAL CORP","Equity","0.06","85.54","1,031,701.00","88,251,703.54","88,251,703.54","Financials","2196888","US1720621010","NASDAQ"
"EXPD","EXPEDITORS INTERNATIONAL OF WASHIN","Equity","0.05","75.52","1,158,503.00","87,490,146.56","87,490,146.56","Industrials","2325507","US3021301094","NASDAQ"
"WYNN","WYNN RESORTS LTD","Equity","0.05","129.63","666,800.00","86,437,284.00","86,437,284.00","Consumer Discretionary","2963811","US9831341071","NASDAQ"
"CTL","CENTURYLINK INC","Equity","0.05","13.33","6,472,321.00","86,276,038.93","86,276,038.93","Communication","2185046","US1567001060","New York Stock Exchange Inc."
"TFX","TELEFLEX INC","Equity","0.05","275.23","313,478.00","86,278,549.94","86,278,549.94","Health Care","2881407","US8793691069","New York Stock Exchange Inc."
"APA","APACHE CORP","Equity","0.05","33.37","2,585,828.00","86,289,080.36","86,289,080.36","Energy","2043962","US0374111054","New York Stock Exchange Inc."
"CHRW","CH ROBINSON WORLDWIDE INC","Equity","0.05","92.18","932,257.00","85,935,450.26","85,935,450.26","Industrials","2116228","US12541W2098","NASDAQ"
"NCLH","NORWEGIAN CRUISE LINE HOLDINGS LTD","Equity","0.05","55.52","1,521,942.00","84,498,219.84","84,498,219.84","Consumer Discretionary","B9CGTC3","BMG667211046","New York Stock Exchange Inc."
"FTNT","FORTINET INC","Equity","0.05","84.49","996,038.00","84,155,250.62","84,155,250.62","Information Technology","B5B2106","US34959E1091","NASDAQ"
"UDR","UDR REIT INC","Equity","0.05","44.74","1,877,711.00","84,008,790.14","84,008,790.14","Real Estate","2727910","US9026531049","New York Stock Exchange Inc."
"NRG","NRG ENERGY INC","Equity","0.05","42.46","1,976,335.00","83,915,184.10","83,915,184.10","Utilities","2212922","US6293775085","New York Stock Exchange Inc."
"HOLX","HOLOGIC INC","Equity","0.05","46.45","1,806,035.00","83,890,325.75","83,890,325.75","Health Care","2433530","US4364401012","NASDAQ"
"ETFC","E TRADE FINANCIAL CORP","Equity","0.05","48.23","1,729,407.00","83,409,299.61","83,409,299.61","Financials","2299011","US2692464017","NASDAQ"
"SJM","JM SMUCKER","Equity","0.05","106.77","780,457.00","83,329,393.89","83,329,393.89","Consumer Staples","2951452","US8326964058","New York Stock Exchange Inc."
"FMC","FMC CORP","Equity","0.05","88.20","928,612.00","81,903,578.40","81,903,578.40","Materials","2328603","US3024913036","New York Stock Exchange Inc."
"MAA","MID AMERICA APARTMENT COMMUNITIES","Equity","0.05","104.28","784,743.00","81,833,000.04","81,833,000.04","Real Estate","2589132","US59522J1034","New York Stock Exchange Inc."
"TSCO","TRACTOR SUPPLY","Equity","0.05","97.01","841,981.00","81,680,576.81","81,680,576.81","Consumer Discretionary","2900335","US8923561067","NASDAQ"
"DGX","QUEST DIAGNOSTICS INC","Equity","0.05","87.81","925,268.00","81,247,783.08","81,247,783.08","Health Care","2702791","US74834L1008","New York Stock Exchange Inc."
"VNO","VORNADO REALTY TRUST REIT","Equity","0.05","68.42","1,179,005.00","80,667,522.10","80,667,522.10","Real Estate","2933632","US9290421091","New York Stock Exchange Inc."
"MOS","MOSAIC","Equity","0.05","33.17","2,429,462.00","80,585,254.54","80,585,254.54","Materials","B3NPHP6","US61945C1036","New York Stock Exchange Inc."
"EXR","EXTRA SPACE STORAGE REIT INC","Equity","0.05","92.28","872,775.00","80,539,677.00","80,539,677.00","Real Estate","B02HWR9","US30225T1025","New York Stock Exchange Inc."
"VAR","VARIAN MEDICAL SYSTEMS INC","Equity","0.05","131.71","610,790.00","80,447,150.90","80,447,150.90","Health Care","2927516","US92220P1057","New York Stock Exchange Inc."
"BR","BROADRIDGE FINANCIAL SOLUTIONS INC","Equity","0.05","99.60","804,739.00","80,152,004.40","80,152,004.40","Information Technology","B1VP7R6","US11133T1034","New York Stock Exchange Inc."
"MLM","MARTIN MARIETTA MATERIALS INC","Equity","0.05","190.38","420,442.00","80,043,747.96","80,043,747.96","Materials","2572079","US5732841060","New York Stock Exchange Inc."
"CAG","CONAGRA BRANDS INC","Equity","0.05","24.07","3,309,576.00","79,661,494.32","79,661,494.32","Consumer Staples","2215460","US2058871029","New York Stock Exchange Inc."
"TAP","MOLSON COORS BREWING CLASS B","Equity","0.05","62.08","1,281,822.00","79,575,509.76","79,575,509.76","Consumer Staples","B067BM3","US60871R2094","New York Stock Exchange Inc."
"AAP","ADVANCE AUTO PARTS INC","Equity","0.05","161.31","493,006.00","79,526,797.86","79,526,797.86","Consumer Discretionary","2822019","US00751Y1064","New York Stock Exchange Inc."
"CPRT","COPART INC","Equity","0.05","56.53","1,398,021.00","79,030,127.13","79,030,127.13","Industrials","2208073","US2172041061","NASDAQ"
"ATO","ATMOS ENERGY CORP","Equity","0.05","99.13","796,557.00","78,962,695.41","78,962,695.41","Utilities","2315359","US0495601058","New York Stock Exchange Inc."
"HRL","HORMEL FOODS CORP","Equity","0.05","41.99","1,879,707.00","78,928,896.93","78,928,896.93","Consumer Staples","2437264","US4404521001","New York Stock Exchange Inc."
"EMN","EASTMAN CHEMICAL","Equity","0.05","83.69","942,911.00","78,912,221.59","78,912,221.59","Materials","2298386","US2774321002","New York Stock Exchange Inc."
"STX","SEAGATE TECHNOLOGY PLC","Equity","0.05","45.11","1,743,039.00","78,628,489.29","78,628,489.29","Information Technology","B58JVZ5","IE00B58JVZ52","NASDAQ"
"MAS","MASCO CORP","Equity","0.05","37.72","2,070,510.00","78,099,637.20","78,099,637.20","Industrials","2570200","US5745991068","New York Stock Exchange Inc."
"NBL","NOBLE ENERGY INC","Equity","0.05","23.86","3,268,831.00","77,994,307.66","77,994,307.66","Energy","2640761","US6550441058","New York Stock Exchange Inc."
"AES","AES CORP","Equity","0.05","17.32","4,488,714.00","77,744,526.48","77,744,526.48","Utilities","2002479","US00130H1059","New York Stock Exchange Inc."
"KSU","KANSAS CITY SOUTHERN","Equity","0.05","111.75","692,176.00","77,350,668.00","77,350,668.00","Industrials","2607647","US4851703029","New York Stock Exchange Inc."
"UHS","UNIVERSAL HEALTH SERVICES INC CLAS","Equity","0.05","134.55","574,339.00","77,277,312.45","77,277,312.45","Health Care","2923785","US9139031002","New York Stock Exchange Inc."
"REG","REGENCY CENTERS REIT CORP","Equity","0.05","66.37","1,155,275.00","76,675,601.75","76,675,601.75","Real Estate","2726177","US7588491032","NASDAQ"
"NOV","NATIONAL OILWELL VARCO INC","Equity","0.05","28.76","2,644,988.00","76,069,854.88","76,069,854.88","Energy","2624486","US6370711011","New York Stock Exchange Inc."
"AKAM","AKAMAI TECHNOLOGIES INC","Equity","0.05","68.82","1,102,430.00","75,869,232.60","75,869,232.60","Information Technology","2507457","US00971T1016","NASDAQ"
"URI","UNITED RENTALS INC","Equity","0.05","135.05","550,294.00","74,317,204.70","74,317,204.70","Industrials","2134781","US9113631090","New York Stock Exchange Inc."
"LNT","ALLIANT ENERGY CORP","Equity","0.05","45.63","1,623,049.00","74,059,725.87","74,059,725.87","Utilities","2973821","US0188021085","NASDAQ"
"CBOE","CBOE GLOBAL MARKETS INC","Equity","0.05","94.84","774,402.00","73,444,285.68","73,444,285.68","Financials","B5834C5","US12503M1080","Cboe BZX formerly known as BATS"
"DRE","DUKE REALTY REIT CORP","Equity","0.05","29.99","2,445,183.00","73,331,038.17","73,331,038.17","Real Estate","2284084","US2644115055","New York Stock Exchange Inc."
"KMX","CARMAX INC","Equity","0.05","61.52","1,180,607.00","72,630,942.64","72,630,942.64","Consumer Discretionary","2983563","US1431301027","New York Stock Exchange Inc."
"RJF","RAYMOND JAMES INC","Equity","0.05","82.91","875,193.00","72,562,251.63","72,562,251.63","Financials","2718992","US7547301090","New York Stock Exchange Inc."
"KSS","KOHLS CORP","Equity","0.05","65.22","1,109,585.00","72,367,133.70","72,367,133.70","Consumer Discretionary","2496113","US5002551043","New York Stock Exchange Inc."
"COG","CABOT OIL & GAS CORP","Equity","0.05","24.54","2,932,546.00","71,964,678.84","71,964,678.84","Energy","2162340","US1270971039","New York Stock Exchange Inc."
"PKI","PERKINELMER INC","Equity","0.05","93.19","770,703.00","71,821,812.57","71,821,812.57","Health Care","2305844","US7140461093","New York Stock Exchange Inc."
"PNW","PINNACLE WEST CORP","Equity","0.04","91.97","774,812.00","71,259,459.64","71,259,459.64","Utilities","2048804","US7234841010","New York Stock Exchange Inc."
"FFIV","F5 NETWORKS INC","Equity","0.04","169.82","418,899.00","71,137,428.18","71,137,428.18","Information Technology","2427599","US3156161024","NASDAQ"
"LW","LAMB WESTON HOLDINGS INC","Equity","0.04","70.98","997,088.00","70,773,306.24","70,773,306.24","Consumer Staples","BDQZFJ3","US5132721045","New York Stock Exchange Inc."
"JKHY","JACK HENRY ANS ASSOCIATES INC","Equity","0.04","131.63","533,678.00","70,248,035.14","70,248,035.14","Information Technology","2469193","US4262811015","NASDAQ"
"VIAB","VIACOM INC CLASS B","Equity","0.04","29.19","2,404,581.00","70,189,719.39","70,189,719.39","Communication","B0SRLF4","US92553P2011","NASDAQ"
"IRM","IRON MOUNTAIN INC","Equity","0.04","35.84","1,952,571.00","69,980,144.64","69,980,144.64","Real Estate","BVFTF03","US46284V1017","New York Stock Exchange Inc."
"TPR","TAPESTRY INC","Equity","0.04","34.83","2,000,966.00","69,693,645.78","69,693,645.78","Consumer Discretionary","BF09HX3","US8760301072","New York Stock Exchange Inc."
"WRK","WESTROCK","Equity","0.04","39.26","1,751,917.00","68,780,261.42","68,780,261.42","Materials","BYR0914","US96145D1054","New York Stock Exchange Inc."
"CF","CF INDUSTRIES HOLDINGS INC","Equity","0.04","43.99","1,560,763.00","68,657,964.37","68,657,964.37","Materials","B0G4K50","US1252691001","New York Stock Exchange Inc."
"TTWO","TAKE TWO INTERACTIVE SOFTWARE INC","Equity","0.04","87.59","776,863.00","68,045,430.17","68,045,430.17","Communication","2122117","US8740541094","NASDAQ"
"FRT","FEDERAL REALTY INVESTMENT TRUST RE","Equity","0.04","134.46","505,478.00","67,966,571.88","67,966,571.88","Real Estate","2333931","US3137472060","New York Stock Exchange Inc."
"GRMN","GARMIN LTD","Equity","0.04","82.42","823,877.00","67,903,942.34","67,903,942.34","Consumer Discretionary","B3Z5T14","CH0114405324","NASDAQ"
"NDAQ","NASDAQ INC","Equity","0.04","88.07","769,422.00","67,762,995.54","67,762,995.54","Financials","2965107","US6311031081","NASDAQ"
"HAS","HASBRO INC","Equity","0.04","86.29","778,974.00","67,217,666.46","67,217,666.46","Consumer Discretionary","2414580","US4180561072","NASDAQ"
"DISCK","DISCOVERY INC SERIES C","Equity","0.04","27.30","2,453,146.00","66,970,885.80","66,970,885.80","Communication","B3D7KG4","US25470F3029","NASDAQ"
"TIF","TIFFANY","Equity","0.04","91.49","724,795.00","66,311,494.55","66,311,494.55","Consumer Discretionary","2892090","US8865471085","New York Stock Exchange Inc."
"ZION","ZIONS BANCORPORATION","Equity","0.04","50.90","1,302,106.00","66,277,195.40","66,277,195.40","Financials","2989828","US9897011071","NASDAQ"
"FTI","TECHNIPFMC PLC","Equity","0.04","22.65","2,900,760.00","65,702,214.00","65,702,214.00","Energy","BDSFG98","GB00BDSFG982","New York Stock Exchange Inc."
"NI","NISOURCE INC","Equity","0.04","26.44","2,476,086.00","65,467,713.84","65,467,713.84","Utilities","2645409","US65473P1057","New York Stock Exchange Inc."
"BEN","FRANKLIN RESOURCES INC","Equity","0.04","32.24","2,028,363.00","65,394,423.12","65,394,423.12","Financials","2350684","US3546131018","New York Stock Exchange Inc."
"JBHT","JB HUNT TRANSPORT SERVICES INC","Equity","0.04","111.45","582,720.00","64,944,144.00","64,944,144.00","Industrials","2445416","US4456581077","NASDAQ"
"HII","HUNTINGTON INGALLS INDUSTRIES INC","Equity","0.04","217.04","297,939.00","64,664,680.56","64,664,680.56","Industrials","B40SSC9","US4464131063","New York Stock Exchange Inc."
"JNPR","JUNIPER NETWORKS INC","Equity","0.04","27.24","2,372,201.00","64,618,755.24","64,618,755.24","Information Technology","2431846","US48203R1041","New York Stock Exchange Inc."
"ALB","ALBEMARLE CORP","Equity","0.04","89.26","722,787.00","64,515,967.62","64,515,967.62","Materials","2046853","US0126531013","New York Stock Exchange Inc."
"XRAY","DENTSPLY SIRONA INC","Equity","0.04","41.76","1,527,329.00","63,781,259.04","63,781,259.04","Health Care","BYNPPC6","US24906P1093","NASDAQ"
"PKG","PACKAGING CORP OF AMERICA","Equity","0.04","98.25","645,118.00","63,382,843.50","63,382,843.50","Materials","2504566","US6951561090","New York Stock Exchange Inc."
"RE","EVEREST RE GROUP LTD","Equity","0.04","222.81","281,419.00","62,702,967.39","62,702,967.39","Financials","2556868","BMG3223R1088","New York Stock Exchange Inc."
"AVY","AVERY DENNISON CORP","Equity","0.04","105.61","591,848.00","62,505,067.28","62,505,067.28","Materials","2066408","US0536111091","New York Stock Exchange Inc."
"WHR","WHIRLPOOL CORP","Equity","0.04","142.80","433,960.00","61,969,488.00","61,969,488.00","Consumer Discretionary","2960384","US9633201069","New York Stock Exchange Inc."
"HSIC","HENRY SCHEIN INC","Equity","0.04","59.98","1,022,809.00","61,348,083.82","61,348,083.82","Health Care","2416962","US8064071025","NASDAQ"
"NLSN","NIELSEN HOLDINGS PLC","Equity","0.04","25.87","2,370,740.00","61,331,043.80","61,331,043.80","Industrials","BWFY550","GB00BWFY5505","New York Stock Exchange Inc."
"IPG","INTERPUBLIC GROUP OF COMPANIES INC","Equity","0.04","23.41","2,601,799.00","60,908,114.59","60,908,114.59","Communication","2466321","US4606901001","New York Stock Exchange Inc."
"SNA","SNAP ON INC","Equity","0.04","160.86","377,625.00","60,744,757.50","60,744,757.50","Industrials","2818740","US8330341012","New York Stock Exchange Inc."
"JEC","JACOBS ENGINEERING GROUP INC","Equity","0.04","73.76","812,238.00","59,910,674.88","59,910,674.88","Industrials","2469052","US4698141078","New York Stock Exchange Inc."
"HFC","HOLLYFRONTIER CORP","Equity","0.04","55.25","1,078,131.00","59,566,737.75","59,566,737.75","Energy","B5VX1H6","US4361061082","New York Stock Exchange Inc."
"LKQ","LKQ CORP","Equity","0.04","27.34","2,169,380.00","59,310,849.20","59,310,849.20","Consumer Discretionary","2971029","US5018892084","NASDAQ"
"MHK","MOHAWK INDUSTRIES INC","Equity","0.04","140.03","421,653.00","59,044,069.59","59,044,069.59","Consumer Discretionary","2598699","US6081901042","New York Stock Exchange Inc."
"PVH","PVH CORP","Equity","0.04","115.10","506,890.00","58,343,039.00","58,343,039.00","Consumer Discretionary","B3V9F12","US6936561009","New York Stock Exchange Inc."
"BWA","BORGWARNER INC","Equity","0.04","40.82","1,422,775.00","58,077,675.50","58,077,675.50","Consumer Discretionary","2111955","US0997241064","New York Stock Exchange Inc."
"ALLE","ALLEGION PLC","Equity","0.04","88.23","656,611.00","57,932,788.53","57,932,788.53","Industrials","BFRT3W7","IE00BFRT3W74","New York Stock Exchange Inc."
"TMK","TORCHMARK CORP","Equity","0.04","83.20","686,282.00","57,098,662.40","57,098,662.40","Financials","2896713","US8910271043","New York Stock Exchange Inc."
"UNM","UNUM","Equity","0.04","37.10","1,521,426.00","56,444,904.60","56,444,904.60","Financials","2433842","US91529Y1064","New York Stock Exchange Inc."
"QRVO","QUORVO INC","Equity","0.04","66.06","846,645.00","55,929,368.70","55,929,368.70","Information Technology","BR9YYP4","US74736K1016","NASDAQ"
"RHI","ROBERT HALF","Equity","0.03","67.39","814,913.00","54,916,987.07","54,916,987.07","Industrials","2110703","US7703231032","New York Stock Exchange Inc."
"ADS","ALLIANCE DATA SYSTEMS CORP","Equity","0.03","171.05","317,938.00","54,383,294.90","54,383,294.90","Information Technology","2762030","US0185811082","New York Stock Exchange Inc."
"ARNC","ARCONIC INC","Equity","0.03","18.24","2,980,063.00","54,356,349.12","54,356,349.12","Industrials","BD3D9G5","US03965L1008","New York Stock Exchange Inc."
"BFB","BROWN FORMAN CORP CLASS B","Equity","0.03","48.41","1,119,070.00","54,174,178.70","54,174,178.70","Consumer Staples","2146838","US1156372096","New York Stock Exchange Inc."
"IVZ","INVESCO LTD","Equity","0.03","18.83","2,862,294.00","53,896,996.02","53,896,996.02","Financials","B28XP76","BMG491BT1088","New York Stock Exchange Inc."
"SLG","SL GREEN REALTY REIT CORP","Equity","0.03","91.49","575,097.00","52,615,624.53","52,615,624.53","Real Estate","2096847","US78440X1019","New York Stock Exchange Inc."
"WU","WESTERN UNION","Equity","0.03","17.63","2,968,937.00","52,342,359.31","52,342,359.31","Information Technology","B1F76F9","US9598021098","New York Stock Exchange Inc."
"AIV","APARTMENT INVESTMENT AND MANAGEMEN","Equity","0.03","49.58","1,049,603.00","52,039,316.74","52,039,316.74","Real Estate","BJLNBG3","US03748R7540","New York Stock Exchange Inc."
"M","MACYS INC","Equity","0.03","24.45","2,112,158.00","51,642,263.10","51,642,263.10","Consumer Discretionary","2345022","US55616P1049","New York Stock Exchange Inc."
"ALK","ALASKA AIR GROUP INC","Equity","0.03","62.86","819,596.00","51,519,804.56","51,519,804.56","Industrials","2012605","US0116591092","New York Stock Exchange Inc."
"KIM","KIMCO REALTY REIT CORP","Equity","0.03","17.63","2,850,270.00","50,250,260.10","50,250,260.10","Real Estate","2491594","US49446R1095","New York Stock Exchange Inc."
"AOS","A O SMITH CORP","Equity","0.03","52.61","954,745.00","50,229,134.45","50,229,134.45","Industrials","2816023","US8318652091","New York Stock Exchange Inc."
"NWL","NEWELL BRANDS INC","Equity","0.03","17.29","2,895,347.00","50,060,549.63","50,060,549.63","Consumer Discretionary","2635701","US6512291062","NASDAQ"
"DISH","DISH NETWORK CORP CLASS A","Equity","0.03","31.31","1,592,567.00","49,863,272.77","49,863,272.77","Communication","2303581","US25470M1099","NASDAQ"
"DVA","DAVITA INC","Equity","0.03","59.21","838,770.00","49,663,571.70","49,663,571.70","Health Care","2898087","US23918K1088","New York Stock Exchange Inc."
"FLIR","FLIR SYSTEMS INC","Equity","0.03","52.25","942,306.00","49,235,488.50","49,235,488.50","Information Technology","2344717","US3024451011","NASDAQ"
"XEC","CIMAREX ENERGY","Equity","0.03","73.32","666,186.00","48,844,757.52","48,844,757.52","Energy","2987521","US1717981013","New York Stock Exchange Inc."
"PHM","PULTEGROUP INC","Equity","0.03","27.60","1,757,505.00","48,507,138.00","48,507,138.00","Consumer Discretionary","2708841","US7458671010","New York Stock Exchange Inc."
"NKTR","NEKTAR THERAPEUTICS","Equity","0.03","40.26","1,176,328.00","47,358,965.28","47,358,965.28","Health Care","2454445","US6402681083","NASDAQ"
"CPB","CAMPBELL SOUP","Equity","0.03","35.44","1,333,388.00","47,255,270.72","47,255,270.72","Consumer Staples","2162845","US1344291091","New York Stock Exchange Inc."
"RL","RALPH LAUREN CORP CLASS A","Equity","0.03","126.24","372,928.00","47,078,430.72","47,078,430.72","Consumer Discretionary","B4V9661","US7512121010","New York Stock Exchange Inc."
"FL","FOOT LOCKER INC","Equity","0.03","60.01","783,140.00","46,996,231.40","46,996,231.40","Consumer Discretionary","2980906","US3448491049","New York Stock Exchange Inc."
"HBI","HANESBRANDS INC","Equity","0.03","19.14","2,437,478.00","46,653,328.92","46,653,328.92","Consumer Discretionary","B1BJSL9","US4103451021","New York Stock Exchange Inc."
"PBCT","PEOPLES UNITED FINANCIAL INC","Equity","0.03","17.64","2,630,361.00","46,399,568.04","46,399,568.04","Financials","B1W41J2","US7127041058","NASDAQ"
"PNR","PENTAIR","Equity","0.03","42.54","1,088,062.00","46,286,157.48","46,286,157.48","Industrials","BLS09M3","IE00BLS09M33","New York Stock Exchange Inc."
"FBHS","FORTUNE BRANDS HOME AND SECURITY I","Equity","0.03","47.99","960,970.00","46,116,950.30","46,116,950.30","Industrials","B3MC7D6","US34964C1062","New York Stock Exchange Inc."
"SEE","SEALED AIR CORP","Equity","0.03","43.09","1,049,255.00","45,212,397.95","45,212,397.95","Materials","2232793","US81211K1007","New York Stock Exchange Inc."
"CPRI","CAPRI HOLDINGS LTD","Equity","0.03","43.60","1,013,304.00","44,180,054.40","44,180,054.40","Consumer Discretionary","BJ1N1M9","VGG1890L1076","New York Stock Exchange Inc."
"XRX","XEROX CORP","Equity","0.03","31.33","1,403,539.00","43,972,876.87","43,972,876.87","Information Technology","BYWTW73","US9841216081","New York Stock Exchange Inc."
"PRGO","PERRIGO PLC","Equity","0.03","48.32","875,302.00","42,294,592.64","42,294,592.64","Health Care","BGH1M56","IE00BGH1M568","New York Stock Exchange Inc."
"LB","L BRANDS INC","Equity","0.03","26.76","1,555,752.00","41,631,923.52","41,631,923.52","Consumer Discretionary","B9M2WX3","US5017971046","New York Stock Exchange Inc."
"HOG","HARLEY DAVIDSON INC","Equity","0.03","37.43","1,102,472.00","41,265,526.96","41,265,526.96","Consumer Discretionary","2411053","US4128221086","New York Stock Exchange Inc."
"LEG","LEGGETT & PLATT INC","Equity","0.03","45.62","890,430.00","40,621,416.60","40,621,416.60","Consumer Discretionary","2510682","US5246601075","New York Stock Exchange Inc."
"FLS","FLOWSERVE CORP","Equity","0.03","46.36","862,883.00","40,003,255.88","40,003,255.88","Industrials","2288406","US34354P1057","New York Stock Exchange Inc."
"HP","HELMERICH & PAYNE INC","Equity","0.02","55.56","716,126.00","39,787,960.56","39,787,960.56","Energy","2420101","US4234521015","New York Stock Exchange Inc."
"ROL","ROLLINS INC","Equity","0.02","39.62","999,850.00","39,614,057.00","39,614,057.00","Industrials","2747305","US7757111049","New York Stock Exchange Inc."
"TRIP","TRIPADVISOR INC","Equity","0.02","54.38","715,177.00","38,891,325.26","38,891,325.26","Communication","B6ZC3N6","US8969452015","NASDAQ"
